key,char,skillType,name,command,fire,persistence,rigidity,totalFrame,hit,guard,cancel,damage,correction,dHit,dGuard,dPunish,saGauge,attackType,imageFile,movieFile,comment
dhalsim,ダルシム,必殺技,P ヨガテレポート（前方）,6 + PPP,,,39,0,,,"",0,"",0,0,0,0,"",ヨガテレポート.jpg,ヨガテレポート.mp4,5-15F　完全無敵
dhalsim,ダルシム,必殺技,K ヨガテレポート（前方）,6 + KKK,,,39,0,,,"",0,"",0,0,0,0,"",ヨガテレポート.jpg,ヨガテレポート.mp4,5-15F　完全無敵
dhalsim,ダルシム,必殺技,P 空中ヨガテレポート（前方）,（ジャンプ中に）6 + PPP,,,29,0,,,"",0,"",0,0,0,0,"",空中ヨガテレポート.jpg,空中ヨガテレポート.mp4,10-15F　完全無敵@@EOL@@30Fから行動可
dhalsim,ダルシム,必殺技,K 空中ヨガテレポート（前方）,（ジャンプ中に）6 + KKK,,,29,0,,,"",0,"",0,0,0,0,"",空中ヨガテレポート.jpg,空中ヨガテレポート.mp4,10-15F　完全無敵@@EOL@@30Fから行動可
dhalsim,ダルシム,必殺技,ヨガテレポート（後方）,4 + PPP or 4 + KKK,,,46,0,,,"",0,"",0,0,0,0,"",ヨガテレポート.jpg,ヨガテレポート.mp4,5-15F　完全無敵
dhalsim,ダルシム,必殺技,P 空中ヨガテレポート（後方）,（ジャンプ中に）4 + PPP,,,34,0,,,"",0,"",0,0,0,0,"",空中ヨガテレポート.jpg,空中ヨガテレポート.mp4,10-15F　完全無敵@@EOL@@35Fから行動可
dhalsim,ダルシム,必殺技,K 空中ヨガテレポート（後方）,（ジャンプ中に）4 + KKK,,,34,0,,,"",0,"",0,0,0,0,"",空中ヨガテレポート.jpg,空中ヨガテレポート.mp4,10-15F　完全無敵@@EOL@@35Fから行動可
dhalsim,ダルシム,スーパーアーツ,SA1 弱 ヨガインフェルノ,236236 + PL,10,93,133,235,,-15,"",1920,"",0,-252,-504,0,上・弾,ヨガインフェルノ.jpg,ヨガインフェルノ.mp4,1-11F　投げに対して無敵@@EOL@@最低保障ダメージ30％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない
dhalsim,ダルシム,スーパーアーツ,SA1 中 ヨガインフェルノ,236236 + PM,10,93,133,235,,-15,"",2100,"",0,-252,-504,0,上・弾,ヨガインフェルノ.jpg,ヨガインフェルノ.mp4,1-11F　投げに対して無敵@@EOL@@最低保障ダメージ30％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない
dhalsim,ダルシム,スーパーアーツ,SA1 強 ヨガインフェルノ,236236 + PH,10,93,133,235,,-22,"",2040,"",0,-252,-504,0,上・弾,ヨガインフェルノ.jpg,ヨガインフェルノ.mp4,1-11F　投げに対して無敵@@EOL@@最低保障ダメージ30％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない
dhalsim,ダルシム,スーパーアーツ,SA2 ヨガサンバースト（Lv1）,214214 + K,7,,67,0,,,"",2800,"",0,-250,-1000,0,上・弾,ヨガサンバースト.jpg,ヨガサンバースト.mp4,1-9F　完全無敵@@EOL@@最低保障ダメージ40％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@139F以下でボタンホールドをやめるとLv1が発動
dhalsim,ダルシム,スーパーアーツ,SA2 ヨガサンバースト（Lv2）,ホールド214214 + K,7,,80,0,,,"",3100,"",0,-350,-1400,0,上・弾,ヨガサンバースト.jpg,ヨガサンバースト.mp4,1-9F　完全無敵@@EOL@@最低保障ダメージ40％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@140F以上ボタンホールドしているとLv2が発動
dhalsim,ダルシム,スーパーアーツ,SA2 ヨガサンバースト（Lv3）,ホールド214214 + K,7,,128,0,,,"",4000,"",0,-450,-1800,0,上・弾,ヨガサンバースト.jpg,ヨガサンバースト.mp4,1-9F　完全無敵@@EOL@@最低保障ダメージ40％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@188F以上ボタンホールドしているとLv3が発動、また209Fで自動で射出する
dhalsim,ダルシム,スーパーアーツ,SA3 ヨガマーシレス,236236 + K,10,14,75,98,,-62,"",4000,※即時補正10%,0,-750,-1500,0,上,ヨガマーシレス.jpg,ヨガマーシレス.mp4,1-14F　完全無敵@@EOL@@最低保障ダメージ50％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@※必殺技キャンセル時のみ適用
dhalsim,ダルシム,スーパーアーツ,CA ヨガマーシレス,（体力25%以下で）236236 + K,10,14,75,98,,-62,"",4500,※即時補正10%,0,-1000,-2000,0,上,ヨガマーシレス.jpg,ヨガマーシレス.mp4,1-14F　完全無敵@@EOL@@最低保障ダメージ50％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@※必殺技キャンセル時のみ適用
dhalsim,ダルシム,通常投げ,ヨガスマッシュ,（近距離で） N or 6 + PLKL,5,7,23,34,,,"",1200,即時補正20%,200,0,-1000,2000,投,ヨガスマッシュ.jpg,ヨガスマッシュ.mp4,パニッシュカウンター時以下の性能変化@@EOL@@・ダメージ2040@@EOL@@・SAゲージ4000増加@@EOL@@・ハードノックダウン
dhalsim,ダルシム,通常投げ,ヨガスルー,（近距離で） 4 + PLKL,5,7,23,34,,,"",1200,即時補正20%,200,0,-1000,2000,投,ヨガスルー.jpg,ヨガスルー.mp4,パニッシュカウンター時以下の性能変化@@EOL@@・ダメージ2040@@EOL@@・SAゲージ4000増加@@EOL@@・ハードノックダウン
dhalsim,ダルシム,通常投げ,ヨガスプラッシュ,（近距離で） 2 + PLKL,5,7,23,34,,,"",1200,即時補正20%,200,0,-1000,2000,投,ヨガスプラッシュ.jpg,ヨガスプラッシュ.mp4,パニッシュカウンター時以下の性能変化@@EOL@@・ダメージ2040@@EOL@@・SAゲージ4000増加@@EOL@@・ハードノックダウン
dhalsim,ダルシム,共通システム,前方ステップ,66,,,25,0,,,"",0,"",0,0,0,0,"",,,""
dhalsim,ダルシム,共通システム,後方ステップ,44,,,23,0,,,"",0,"",0,0,0,0,"",,,1-15F 投げ無敵
dhalsim,ダルシム,共通システム,ドライブインパクト（ヨガライズ）,PHKH,26,27,35,87,,-3,"",800,始動補正20%,0,-500,-1500,0,上,ドライブインパクト（ヨガライズ）.jpg,ドライブインパクト（ヨガライズ）.mp4,1-27F　 アーマー判定（2回）@@EOL@@パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化@@EOL@@・地上ヒット膝崩れ@@EOL@@・空中ヒットきりもみダウン@@EOL@@・SAゲージ3000増加
dhalsim,ダルシム,共通システム,[ガード時]ドライブリバーサル（ヨガイリュージョン）,（ガード中 or ドライブパリィ成立中に） 6 + PHKH,20,31,26,76,,-6,"",500,"",0,0,0,0,上,ドライブリバーサル（ヨガイリュージョン）.jpg,ドライブリバーサル（ヨガイリュージョン）.mp4,リカバリアブルダメージ@@EOL@@1-22F 完全無敵@@EOL@@ヒット時硬直6F増加
dhalsim,ダルシム,共通システム,[起き上がり時]ドライブリバーサル（ヨガイリュージョン）,（起き上がり時に） 6 + PHKH,18,29,26,72,,-6,"",500,"",0,0,0,0,上,ドライブリバーサル（ヨガイリュージョン）.jpg,ドライブリバーサル（ヨガイリュージョン）.mp4,リカバリアブルダメージ@@EOL@@1-20F 完全無敵@@EOL@@ヒット時硬直6F増加
dhalsim,ダルシム,共通システム,ドライブパリィ,PMKM,1,12,33,45,,,※,0,"",0,0,0,0,"",ドライブパリィ.jpg,ドライブパリィ.mp4,※1 動作の4F目からドライブラッシュでキャンセル可@@EOL@@※2 ボタンホールドでパリィの持続を延長可@@EOL@@硬直部分はガードのみ可@@EOL@@動作中常に被パニッシュカウンター判定
dhalsim,ダルシム,共通システム,ジャストパリィ（打撃）,PMKM,1,,1,0,,,"",0,始動補正50％,0,0,0,0,"",,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する@@EOL@@硬直終了から5Fの間完全無敵@@EOL@@（パリィを継続した場合は無敵にならない）@@EOL@@ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
dhalsim,ダルシム,共通システム,ジャストパリィ（飛び道具）,PMKM,1,,10,0,,,"",0,始動補正50％,0,0,0,0,"",,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する@@EOL@@暗転演出が入らない@@EOL@@ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター@@EOL@@@@EOL@@
dhalsim,ダルシム,共通システム,パリィドライブラッシュ,（ドライブパリィ中に）66,,,45,0,,,※,0,乗算補正15％,0,0,0,0,"",パリィドライブラッシュ.jpg,パリィドライブラッシュ.mp4,暗転10F@@EOL@@※動作9F目から攻撃行動にキャンセル可@@EOL@@　24F目からパリィ以外の行動でキャンセル可
dhalsim,ダルシム,共通システム,キャンセルドライブラッシュ,（必殺技キャンセル可能な攻撃ヒット中に） ( ) 66 or N or 6 + PMKM,,,46,0,,,※,0,乗算補正15％,0,0,0,0,"",キャンセルドライブラッシュ.jpg,キャンセルドライブラッシュ.mp4,暗転9F@@EOL@@※動作10F目から攻撃行動にキャンセル可@@EOL@@　25F目からパリィ以外の行動でキャンセル可
ehonda,エドモンド本田,通常技,立ち弱P（張り手）,PL,5,7,10,21,4,-1,C,300,始動補正20%,25,-50,-200,300,上,,,""
ehonda,エドモンド本田,通常技,立ち弱K（けたぐり）,KL,4,5,9,17,5,-1,C,300,始動補正20%,25,-50,-200,300,上,,,""
ehonda,エドモンド本田,通常技,立ち中P（突っ張り）,PM,10,13,13,35,6,1,C,700,"",200,-400,-600,500,上,,,""
ehonda,エドモンド本田,通常技,立ち中K（四股蹴り）,KM,10,13,16,38,4,-3,※,700,"",100,-250,-400,700,上,,,※肩屋入り中、百裂張り手でのみキャンセル可能
ehonda,エドモンド本田,通常技,立ち強P（ごっつぁんチョップ）,PH,8,14,20,41,-1,-6,※,900,"",200,-500,-800,1000,上,,,地上パニッシュカウンター時膝崩れ@@EOL@@空中パニッシュカウンター時床バウンド@@EOL@@キャンセルは持続の3F目まで@@EOL@@※8-14F　肩屋入り中、百裂張り手でのみキャンセル可能
ehonda,エドモンド本田,通常技,立ち強K（丸太蹴り）,KH,8,14,22,43,-1,-5,C,800,"",300,-400,-1000,800,上,,,強制立ち効果@@EOL@@空中ヒット時吹き飛びダウン
ehonda,エドモンド本田,通常技,しゃがみ弱P（しゃがみ張り手）,2 + PL,4,6,10,19,4,-1,C,300,始動補正20%,25,-50,-200,300,上,,,連打キャンセル対応
ehonda,エドモンド本田,通常技,しゃがみ弱K（向こうずねキック）,2 + KL,5,6,9,19,3,-3,※,200,始動補正20%,25,-50,-200,300,下,,,連打キャンセル対応@@EOL@@※肩屋入り中、百裂張り手でのみキャンセル可能
ehonda,エドモンド本田,通常技,しゃがみ中P（しゃがみ突っ張り）,2 + PM,8,11,16,34,3,-3,C,600,"",150,-300,-400,500,上,,,""
ehonda,エドモンド本田,通常技,しゃがみ中K（掛け足）,2 + KM,9,11,17,36,6,-2,※,500,"",200,-400,-600,600,下,,,※肩屋入り中、百裂張り手でのみキャンセル可能
ehonda,エドモンド本田,通常技,しゃがみ強P（スーパー出足払い）,2 + PH,11,14,17,41,3,-3,※,800,"",300,-600,-1000,1000,上,,,空振り、アーマーヒット時硬直2F増加@@EOL@@※肩屋入り中、百裂張り手でのみキャンセル可能
ehonda,エドモンド本田,通常技,しゃがみ強K（土俵払い）,2 + KH,11,24,14,48,,-10,"",900,"",300,-400,-1000,1000,下,,,カウンター/パニッシュカウンター時ダウン時間延長
ehonda,エドモンド本田,通常技,ジャンプ弱P（ジャンプ突き手）,（ジャンプ中に）PL,5,10,3,17,,,"",300,"",50,-150,-200,300,中,,,""
ehonda,エドモンド本田,通常技,ジャンプ弱K（百貫落とし）,（ジャンプ中に）KL,6,11,3,19,,,"",300,"",50,-150,-200,300,中,,,""
ehonda,エドモンド本田,通常技,ジャンプ中P（ジャンプチョップ）,（ジャンプ中に）PM,6,13,3,21,,,"",700,"",100,-250,-400,500,中,,,空中ヒット時吹き飛びダウン
ehonda,エドモンド本田,通常技,ジャンプ中K（わらじ蹴り）,（ジャンプ中に）KM,9,14,3,25,,,"",700,"",100,-250,-400,500,中,,,""
ehonda,エドモンド本田,通常技,ジャンプ強P（ジャンプ張り手）,（ジャンプ中に）PH,9,12,3,23,,,"",800,"",200,-400,-500,1000,中,,,空中カウンター/パニッシュカウンター時叩きつけダウン
ehonda,エドモンド本田,通常技,ジャンプ強K（跳び丸太蹴り）,（ジャンプ中に）KH,10,17,3,29,,,"",800,"",200,-400,-500,1000,中,,,""
ehonda,エドモンド本田,通常技,垂直ジャンプ強P（大熊手）,（垂直ジャンプ中に）PH,10,17,3,29,,,"",800,"",200,-400,-500,1000,中,,,""
ehonda,エドモンド本田,特殊技,払い蹴り,6 + KH,14,16,21,50,1,-5,"",900,"",300,-600,-1000,1000,下,払い蹴り.jpg,払い蹴り.mp4,パニッシュカウンター時吹き飛びダウン
ehonda,エドモンド本田,特殊技,力足,3 + KH,22,27,18,66,3,-3,※,800,"",200,-500,-700,1000,中,力足.jpg,力足.mp4,空中ヒット時床バウンド、ハードノックダウン@@EOL@@※15F目で必殺技、SAで空振りキャンセル可能
ehonda,エドモンド本田,特殊技,フライングスモウプレス,（前ジャンプ中に） 2 + KM,11,19,3,32,,,"",500,"",100,-250,-400,500,中,フライングスモウプレス.jpg,フライングスモウプレス.mp4,めくり性能
ehonda,エドモンド本田,特殊技,連ね張り手,PL -> PM,4,7,20,30,,-10,C,600,"",100,-300,-400,500,上,連ね張り手.jpg,連ね張り手.mp4,""
ehonda,エドモンド本田,特殊技,地鎮,中 PM -> 3 + KH,22,27,18,66,3,-3,※,800,"",200,-500,-700,1000,中,地鎮.jpg,地鎮.mp4,空中ヒット時床バウンド、ハードノックダウン@@EOL@@※14F目で必殺技、SAで空振りキャンセル可能@@EOL@@※ヒット時、肩屋入りでのみキャンセル可能@@EOL@@クラシック操作:↓+強K、モダン操作:↓＋中
ehonda,エドモンド本田,必殺技,弱 百裂張り手,214 + PL,12,31,14,56,2,-4,SA3,800,"",200,-300,-500,1000,上,百裂張り手.jpg,百裂張り手.mp4,最終段のみキャンセル可能@@EOL@@空中ヒット時吹き飛びダウン
ehonda,エドモンド本田,必殺技,[肩屋入り]弱 百裂張り手,214 + PL,12,31,14,56,4,-4,SA3,850,コンボ補正20%,200,-300,-500,1000,上,肩屋入り.jpg,肩屋入り.mp4,最終段のみキャンセル可能@@EOL@@2段目ヒット時のみ最終段に派生@@EOL@@空中ヒット時吹き飛びダウン
ehonda,エドモンド本田,必殺技,中 百裂張り手,214 + PM,18,49,17,83,2,-8,SA3,1000,"",200,-400,-500,1000,上,百裂張り手.jpg,百裂張り手.mp4,最終段のみキャンセル可能@@EOL@@空中ヒット時吹き飛びダウン
ehonda,エドモンド本田,必殺技,[肩屋入り]中 百裂張り手,214 + PM,18,49,17,83,4,-8,SA3,1050,コンボ補正20%,200,-400,-500,1000,上,肩屋入り.jpg,肩屋入り.mp4,最終段のみキャンセル可能@@EOL@@5段目ヒット時のみ最終段に派生@@EOL@@空中ヒット時吹き飛びダウン
ehonda,エドモンド本田,必殺技,強 百裂張り手,214 + PH,21,64,17,101,2,-8,SA3,1200,"",200,-500,-500,1000,上,百裂張り手.jpg,百裂張り手.mp4,最終段のみキャンセル可能@@EOL@@空中ヒット時吹き飛びダウン
ehonda,エドモンド本田,必殺技,[肩屋入り]強 百裂張り手,214 + PH,21,64,17,101,4,-8,SA3,1250,コンボ補正20%,200,-500,-500,1000,上,肩屋入り.jpg,肩屋入り.mp4,最終段のみキャンセル可能@@EOL@@8段目ヒット時のみ最終段に派生@@EOL@@空中ヒット時吹き飛びダウン
ehonda,エドモンド本田,必殺技,OD 百裂張り手,214 + PP,19,61,12,91,4,-3,SA2,800,"",0,-500,-500,1000,上,百裂張り手.jpg,百裂張り手.mp4,最終段のみキャンセル可能@@EOL@@空中ヒット時吹き飛びダウン
ehonda,エドモンド本田,必殺技,[肩屋入り]OD 百裂張り手,214 + PP,19,61,12,91,6,-3,SA2,850,コンボ補正10%,0,-500,-500,1000,上,肩屋入り.jpg,肩屋入り.mp4,最終段のみでキャンセル可能@@EOL@@5段目ヒット時のみ最終段に派生@@EOL@@空中ヒット時吹き飛びダウン
ehonda,エドモンド本田,必殺技,弱 スーパー頭突き,④6 + PL,10,31,20,60,,-3,SA3,1400,始動補正30%,200,-750,-1250,1000,上,スーパー頭突き.jpg,スーパー頭突き.mp4,キャンセルは持続の4F目まで@@EOL@@4-13F　空中判定の攻撃に対して無敵@@EOL@@14-33F　空中判定@@EOL@@持続5F目以降は個別ダメージ(1000)
ehonda,エドモンド本田,必殺技,中 スーパー頭突き,④6 + PM,10,33,20,62,,-3,SA3,1400,始動補正30%,200,-750,-1250,1000,上,スーパー頭突き.jpg,スーパー頭突き.mp4,キャンセルは持続の4F目まで@@EOL@@5-13F　空中判定の攻撃に対して無敵@@EOL@@14-35F　空中判定@@EOL@@持続5F目以降は個別ダメージ（1100）
ehonda,エドモンド本田,必殺技,強 スーパー頭突き,④6 + PH,14,36,20,69,,-3,SA3,1500,始動補正30%,200,-1000,-1250,1000,上,スーパー頭突き.jpg,スーパー頭突き.mp4,キャンセルは持続の4F目まで@@EOL@@6-16F　空中判定の攻撃に対して無敵@@EOL@@18-40F　空中判定@@EOL@@持続5F目以降は個別ダメージ（1300）@@EOL@@19F目以降で相手との位置が入れ替わった際に終了準備アクションへ移行
ehonda,エドモンド本田,必殺技,OD スーパー頭突き,④6 + PP,9,56,20,84,,-20,"",1600,"",0,-800,-300,1000,上,スーパー頭突き.jpg,スーパー頭突き.mp4,1-持続終了　 アーマー判定（2回）@@EOL@@26F目以降で相手との位置関係が入れ替わった場合、画面端に到達した場合、終了アクションへ移行@@EOL@@14-　空中判定@@EOL@@動作中常に被パニッシュカウンター判定
ehonda,エドモンド本田,必殺技,弱 スーパー百貫落とし,②8 + KL,11,48,17,75,,1,"",1400,始動補正25%,200,-1400,-1000,1200,上中,スーパー百貫落とし.jpg,スーパー百貫落とし.mp4,めくり性能@@EOL@@下降部分のみパニッシュカウンターで、床バウンド@@EOL@@下降のめくり部分は個別ダメージ（800）@@EOL@@下降部分ヒット時、ハードノックダウン
ehonda,エドモンド本田,必殺技,中 スーパー百貫落とし,②8 + KM,11,45,17,72,,1,"",1400,始動補正25%,200,-1400,-1000,1200,上中,スーパー百貫落とし.jpg,スーパー百貫落とし.mp4,めくり性能@@EOL@@下降部分のみパニッシュカウンターで、床バウンド@@EOL@@下降のめくり部分は個別ダメージ（800）@@EOL@@下降部分ヒット時、ハードノックダウン
ehonda,エドモンド本田,必殺技,強 スーパー百貫落とし,②8 + KH,11,42,17,69,,1,"",1400,始動補正25%,200,-1400,-1000,1200,上中,スーパー百貫落とし.jpg,スーパー百貫落とし.mp4,めくり性能@@EOL@@下降部分のみパニッシュカウンターで、床バウンド@@EOL@@下降のめくり部分は個別ダメージ（800）@@EOL@@下降部分ヒット時、ハードノックダウン
ehonda,エドモンド本田,必殺技,OD スーパー百貫落とし,②8 + KK,6,39,17,61,,2,"",1400,始動補正25%,0,-1200,-1000,1200,上中,スーパー百貫落とし.jpg,スーパー百貫落とし.mp4,めくり性能@@EOL@@5-17F　空中判定の攻撃に対して無敵@@EOL@@下降部分のみパニッシュカウンターで、床バウンド@@EOL@@下降のめくり部分は個別ダメージ（800）@@EOL@@下降部分ヒット時、ハードノックダウン
ehonda,エドモンド本田,必殺技,弱 大銀杏投げ,（近距離で） 63214 + KL,7,9,52,67,,,"",2000,即時補正20％,200,0,-1000,3000,投,大銀杏投げ.jpg,大銀杏投げ.mp4,パニッシュカウンター時ダメージ（2300）
ehonda,エドモンド本田,必殺技,中 大銀杏投げ,（近距離で） 63214 + KM,7,9,52,67,,,"",2200,即時補正20％,200,0,-1000,3000,投,大銀杏投げ.jpg,大銀杏投げ.mp4,パニッシュカウンター時ダメージ（2645）
ehonda,エドモンド本田,必殺技,強 大銀杏投げ,（近距離で） 63214 + KH,7,9,52,67,,,"",2400,即時補正20％,200,0,-1000,3000,投,大銀杏投げ.jpg,大銀杏投げ.mp4,■クラシック操作@@EOL@@パニッシュカウンター時ダメージ（2760）@@EOL@@@@EOL@@■モダン操作時@@EOL@@パニッシュカウンター時個別ダメージ（2208）
ehonda,エドモンド本田,必殺技,OD 大銀杏投げ,（近距離で）63214 + KK,7,9,52,67,,,"",2800,即時補正20％,0,0,-1000,3000,投,大銀杏投げ.jpg,大銀杏投げ.mp4,■クラシック操作@@EOL@@パニッシュカウンター時ダメージ（3220）@@EOL@@@@EOL@@■モダン操作時@@EOL@@パニッシュカウンター時個別ダメージ（2576）
ehonda,エドモンド本田,必殺技,相撲ステップ,236 + K,,,51,0,,,"",0,"",0,0,0,0,"",相撲ステップ.jpg,相撲ステップ.mp4,14-43F　鉄砲、大砲へ派生可能
ehonda,エドモンド本田,必殺技,OD 相撲ステップ,236 + KK,,,34,0,,,"",0,"",0,0,0,0,"",相撲ステップ.jpg,相撲ステップ.mp4,13-27F　OD 鉄砲へ派生可能@@EOL@@11-27F　OD 大砲へ派生可能
ehonda,エドモンド本田,必殺技,鉄砲（１段目）,（相撲ステップ中に）P,9,27,22,57,,-3,SA3,800,"",200,-500,-500,1000,上,鉄砲.jpg,鉄砲.mp4,ヒット/ガード時に34F目で最終段へ派生可能
ehonda,エドモンド本田,必殺技,鉄砲（２段目）,（相撲ステップ中に）P -> P,14,16,38,67,,-24,"",600,"",200,-500,-500,1000,上,鉄砲.jpg,鉄砲.mp4,""
ehonda,エドモンド本田,必殺技,OD 鉄砲（１段目）,（OD相撲ステップ中に）P,9,27,17,52,3,2,SA2,800,"",0,-500,-500,1000,上,鉄砲.jpg,鉄砲.mp4,ヒット/ガード時に33F目で最終段へ派生可能
ehonda,エドモンド本田,必殺技,OD 鉄砲（２段目）,（OD相撲ステップ中に）P -> P,14,16,38,67,,-24,"",800,"",0,-500,-500,1000,上,鉄砲.jpg,鉄砲.mp4,""
ehonda,エドモンド本田,必殺技,大砲,（相撲ステップ中に）2 + P,12,33,32,76,,-22,SA3,800,"",200,-500,-500,1000,上,大砲.jpg,大砲.mp4,ヒット時は硬直15F、全体49F
ehonda,エドモンド本田,必殺技,OD 大砲,（OD相撲ステップ中に）2 + P,12,33,32,76,,-22,SA2,1000,"",0,-250,-250,1000,上,大砲.jpg,大砲.mp4,ヒット時は硬直15F、全体49F
ehonda,エドモンド本田,必殺技,猫だまし,22 + P,11,15,14,39,3,-3,※,600,"",200,-500,-500,1000,上,猫だまし.jpg,猫だまし.mp4,11-15F　相殺判定@@EOL@@※肩屋入り中、百裂張り手でキャンセル可能
ehonda,エドモンド本田,必殺技,肩屋入り,22 + K,,,52,0,,,"",0,"",0,0,0,0,"",肩屋入り.jpg,肩屋入り.mp4,51F目で肩屋入りをストック@@EOL@@次回発動する百裂張り手の性質変化
ehonda,エドモンド本田,スーパーアーツ,SA1 発揮爆砕,236236 + P,7,11,48,65,,-33,"",2000,"",0,-250,-500,0,上,発揮爆砕.jpg,発揮爆砕.mp4,1-11F　打撃・投げに対して無敵@@EOL@@最低保障ダメージ30％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない
ehonda,エドモンド本田,スーパーアーツ,SA2 スーパー鬼無双,④646 + K,12,36,45,92,,-27,"",2850,"",0,-500,-1000,0,上,スーパー鬼無双.jpg,スーパー鬼無双.mp4,1-18F　完全無敵@@EOL@@19-36F　飛び道具に対して無敵@@EOL@@頭突き部分2段目ヒット時に張り手に派生@@EOL@@張り手部分の最終段ヒット時にさらに派生@@EOL@@最低保障ダメージ40％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@24F目以降で相手との位置が入れ替わった場合終了アクションへ
ehonda,エドモンド本田,スーパーアーツ,SA3 千秋楽,214214 + P,9,22,51,81,,-34,"",4000,※即時補正10％,0,-750,-1500,0,上,千秋楽.jpg,千秋楽.mp4,1-11F　完全無敵@@EOL@@最低保障ダメージ50％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@※必殺技キャンセル時のみ適用
ehonda,エドモンド本田,スーパーアーツ,CA 千秋楽,（体力25%以下で）214214 + P,9,22,51,81,,-34,"",4500,※即時補正10％,0,-1000,-2000,0,上,千秋楽.jpg,千秋楽.mp4,1-11F　完全無敵@@EOL@@最低保障ダメージ50％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@※必殺技キャンセル時のみ適用
ehonda,エドモンド本田,通常投げ,さば折り,（近距離で） N or 6 + PLKL,5,7,23,34,,,"",1200,即時補正20％,200,0,-1000,2000,投,さば折り.jpg,さば折り.mp4,パニッシュカウンター時以下の性能変化@@EOL@@・ダメージ2040@@EOL@@・SAゲージ4000増加@@EOL@@・ハードノックダウン
ehonda,エドモンド本田,通常投げ,俵投げ,（近距離で） 4 + PLKL,5,7,23,34,,,"",1200,即時補正20％,200,0,-1000,2000,投,俵投げ.jpg,俵投げ.mp4,パニッシュカウンター時以下の性能変化@@EOL@@・ダメージ2040@@EOL@@・SAゲージ4000増加@@EOL@@・ハードノックダウン
ehonda,エドモンド本田,共通システム,前方ステップ,66,,,19,0,,,"",0,"",0,0,0,0,"",,,""
ehonda,エドモンド本田,共通システム,後方ステップ,44,,,23,0,,,"",0,"",0,0,0,0,"",,,1-15F 投げ無敵
ehonda,エドモンド本田,共通システム,ドライブインパクト（ぶちかまし）,PHKH,26,27,35,87,,-3,"",800,始動補正20%,0,-500,-1500,0,上,ドライブインパクト（ぶちかまし）.jpg,ドライブインパクト（ぶちかまし）.mp4,1-27F　 アーマー判定（2回）@@EOL@@パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化@@EOL@@・地上ヒット膝崩れ@@EOL@@・空中ヒット吹き飛びダウン@@EOL@@・SAゲージ3000増加
ehonda,エドモンド本田,共通システム,[ガード時]ドライブリバーサル（雷電砲）,（ガード中 or ドライブパリィ成立中に） 6 + PHKH,20,22,26,67,,-6,"",500,"",0,0,0,0,上,ドライブリバーサル（雷電砲）.jpg,ドライブリバーサル（雷電砲）.mp4,リカバリアブルダメージ@@EOL@@1-22F 完全無敵@@EOL@@ヒット時硬直5F増加
ehonda,エドモンド本田,共通システム,[起き上がり時]ドライブリバーサル（雷電砲）,（起き上がり時に） 6 + PHKH,18,20,26,63,,-6,"",500,"",0,0,0,0,上,ドライブリバーサル（雷電砲）.jpg,ドライブリバーサル（雷電砲）.mp4,リカバリアブルダメージ@@EOL@@1-20F 完全無敵@@EOL@@ヒット時硬直5F増加
ehonda,エドモンド本田,共通システム,ドライブパリィ,PMKM,1,12,33,45,,,※,0,"",0,0,0,0,"",ドライブパリィ.jpg,ドライブパリィ.mp4,※1 動作の4F目からドライブラッシュでキャンセル可@@EOL@@※2 ボタンホールドでパリィの持続を延長可@@EOL@@硬直部分はガードのみ可@@EOL@@動作中常に被パニッシュカウンター判定
ehonda,エドモンド本田,共通システム,ジャストパリィ（打撃）,PMKM,1,,1,0,,,"",0,始動補正50％,0,0,0,0,"",,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する@@EOL@@硬直終了から5Fの間完全無敵@@EOL@@（パリィを継続した場合は無敵にならない）@@EOL@@ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター@@EOL@@
ehonda,エドモンド本田,共通システム,ジャストパリィ（飛び道具）,PMKM,1,,10,0,,,"",0,始動補正50％,0,0,0,0,"",,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する@@EOL@@暗転演出が入らない@@EOL@@ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター@@EOL@@@@EOL@@
